"","X","site_id","county","date","year","site_name","transect_num","meadow_width_m","emergent_width_m","submergent_width_m","point_num","gps_lon","gps_lat","water_depth_cm","bottom_vis","substrate_type","org_depth_cm","unvegetated_pcnt","total_cover_pcnt","standing_dead_pcnt","detritus_pcnt","variable","Hydrocharis.morsus.ranae","Phragmites.australis","Phragmites.australis..native.","Typha.angustifolia","Typha.glauca","Typha.glauca..hybrid.","Typha.latifolia","Typha.sp.","typha_combined","hyd_bin","typh_bin","UTM","UTM_X","UTM_Y"
"106",113,466,"Huron","7/9/2011",2011,"North Island Wetland",1,149,27,34,7,-83.432087,43.883128,18,"V","Sand",1,80,11,2,15,"percent_cover",0,10,0,0,0,0,0,0,0,0,0,"17N",786622.618338812,4865082.56529084
"107",114,466,"Huron","7/9/2011",2011,"North Island Wetland",1,149,27,34,8,-83.43212,43.883143,24,"V","Sand",2,85,11,3,20,"percent_cover",0,10,0,0,0,0,0,0,0,0,0,"17N",786619.895187784,4865084.11681431
"108",115,466,"Huron","7/9/2011",2011,"North Island Wetland",1,149,27,34,9,-83.432201,43.883158,17,"V","Sand",2,70,39,3,15,"percent_cover",0,35,0,0,0,0,0,0,0,0,0,"17N",786613.315838731,4865085.50166888
"109",116,466,"Huron","7/9/2011",2011,"North Island Wetland",1,149,27,34,10,-83.432231,43.883162,23,"V","Sand",2,85,14,2,10,"percent_cover",0,12,0,0,0,0,0,0,0,0,0,"17N",786610.886511366,4865085.84179767
"110",117,466,"Huron","7/9/2011",2011,"North Island Wetland",2,43,45,36,3,-83.426677,43.877354,0,"Dry","Sand",0,15,18,2,40,"percent_cover",0,3,0,0,0,0,0,0,0,0,0,"17N",787085.005411842,4864460.02336449
"111",118,466,"Huron","7/9/2011",2011,"North Island Wetland",2,43,45,36,4,-83.426712,43.877287,0,"Dry","Sand",0,1,34,2,90,"percent_cover",0,3,0,0,0,0,0,0,0,0,0,"17N",787082.515436216,4864452.45968654
"112",119,466,"Huron","7/9/2011",2011,"North Island Wetland",2,43,45,36,5,-83.426768,43.877231,0,"Dry","Sand",0,45,19,3,30,"percent_cover",0,5,0,0,0,0,0,0,0,0,0,"17N",787078.285315034,4864446.04479582
"113",120,466,"Huron","7/9/2011",2011,"North Island Wetland",2,43,45,36,6,-83.426827,43.877113,3,"V","Cly/Slt",5,0,61,15,100,"percent_cover",0,60,0,0,0,0,0,0,0,0,0,"17N",787074.1122108,4864432.73288474
"114",121,466,"Huron","7/9/2011",2011,"North Island Wetland",2,43,45,36,7,-83.42687,43.877054,8,"V","Cly/Slt",2,0,70,15,100,"percent_cover",0,70,0,0,0,0,0,0,0,0,0,"17N",787070.940983695,4864426.02998501
"115",122,466,"Huron","7/9/2011",2011,"North Island Wetland",2,43,45,36,8,-83.426939,43.876985,20,"V","Sand",2,40,15,5,30,"percent_cover",0,15,0,0,0,0,0,0,0,0,0,"17N",787065.728831072,4864418.12593464
"116",123,466,"Huron","7/9/2011",2011,"North Island Wetland",2,43,45,36,9,-83.426962,43.876932,10,"V","Sand",10,0,80,5,100,"percent_cover",0,80,0,0,0,0,0,0,0,0,0,"17N",787064.135661684,4864412.15903086
"117",124,466,"Huron","7/9/2011",2011,"North Island Wetland",2,43,45,36,10,-83.42699,43.87686,28,"V","Sand",10,75,38,2,5,"percent_cover",0,30,0,0,0,0,0,0,0,0,0,"17N",787062.232095951,4864404.06433416
"118",125,466,"Huron","7/9/2011",2011,"North Island Wetland",3,8,94,33,1,-83.42098,43.876766,0,"Dry","Pbl/Cbl",0,15,23,1,85,"percent_cover",0,4,0,0,0,0,0,0,0,0,0,"17N",787545.56426569,4864414.53970964
"119",126,466,"Huron","7/9/2011",2011,"North Island Wetland",3,8,94,33,2,-83.421046,43.876802,0,"Dry","Pbl/Cbl",0,30,21,2,60,"percent_cover",0,4,0,0,0,0,0,0,0,0,0,"17N",787540.088071745,4864418.30848794
"120",127,466,"Huron","7/9/2011",2011,"North Island Wetland",3,8,94,33,3,-83.421122,43.876823,0,"Dry","Pbl/Cbl",0,75,22,1,15,"percent_cover",0,5,0,0,0,0,0,0,0,0,0,"17N",787533.880650515,4864420.37632885
"121",128,466,"Huron","7/9/2011",2011,"North Island Wetland",3,8,94,33,4,-83.420942,43.876734,0,"Dry","Pbl/Cbl",0,15,53,2,65,"percent_cover",0,8,0,0,0,0,0,0,0,0,0,"17N",787548.771510971,4864411.11770118
"122",129,466,"Huron","7/9/2011",2011,"North Island Wetland",3,8,94,33,5,-83.420821,43.876725,0,"Dry","Pbl/Cbl",0,10,28,2,65,"percent_cover",0,4,0,0,0,0,0,0,0,0,0,"17N",787558.536739955,4864410.53951191
"123",130,466,"Huron","7/9/2011",2011,"North Island Wetland",3,8,94,33,6,-83.421057,43.876648,12,"V","Sand",10,75,16,10,10,"percent_cover",0,15,0,0,0,0,0,0,0,0,0,"17N",787539.945806365,4864401.16476666
"124",131,466,"Huron","7/9/2011",2011,"North Island Wetland",3,8,94,33,7,-83.421223,43.876458,10,"V","Sand",20,75,17,10,10,"percent_cover",0,15,0,0,0,0,0,0,0,0,0,"17N",787527.523163048,4864379.48251045
"125",132,466,"Huron","7/9/2011",2011,"North Island Wetland",3,8,94,33,8,-83.421304,43.876351,17,"V","Sand",3,0,36,0,90,"percent_cover",0,35,0,0,0,0,0,0,0,0,0,"17N",787521.530279787,4864367.31546964
"126",133,466,"Huron","8/11/2016",2016,"North Island Wetland",3,0,64,19,6,-83.417343,43.877861,12,"V","Pbl/Cbl",0,30,70,20,3,"percent_cover",0,0,3,0,0,0,0,0,0,0,0,"17N",787832.505037221,4864548.84065453
"127",134,485,"Bay","7/2/2011",2011,"Aplin Beach Wetland",1,0,135,47,6,-83.856788,43.647253,1,"V","Cly/Slt",2,10,55,0,35,"percent_cover",0,20,0,2,0,0,0,0,0,0,0,"17N",753498.640473959,4837497.04941811
"128",135,485,"Bay","7/2/2011",2011,"Aplin Beach Wetland",1,0,135,47,7,-83.856611,43.647427,1,"V","Cly/Slt",1,65,49,0,10,"percent_cover",0,35,0,0,0,0,0,0,0,0,0,"17N",753512.183576405,4837516.91652973
"129",136,485,"Bay","7/2/2011",2011,"Aplin Beach Wetland",1,0,135,47,8,-83.85649,43.647581,0,"Dry","Sand",1,15,42,0,10,"percent_cover",0,25,0,2,0,0,0,0,0,0,0,"17N",753521.294232596,4837534.3910819
"130",137,485,"Bay","7/2/2011",2011,"Aplin Beach Wetland",1,0,135,47,9,-83.856323,43.647775,19,"NV","Sand",5,15,67,0,10,"percent_cover",0,25,0,0,0,0,0,0,0,0,0,"17N",753533.94644504,4837556.44905146
"131",138,485,"Bay","7/2/2011",2011,"Aplin Beach Wetland",1,0,135,47,10,-83.856191,43.647926,14,"NV","Sand",0,35,48,0,15,"percent_cover",0,15,0,22,0,0,0,0,0,0,0,"17N",753543.956791276,4837573.62406532
"132",139,485,"Bay","7/2/2011",2011,"Aplin Beach Wetland",3,54,21,38,7,-83.874753,43.655664,20,"V","Sand",0,50,47,0,5,"percent_cover",0,2,0,0,0,0,0,0,0,0,0,"17N",752014.492807564,4838376.48839249
"133",143,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,2,-83.913747,43.672818,0,"Dry","Sand",12,0,85,18,99,"percent_cover",0,0,0,0,0,4,0,0,4,0,1,"17N",748799.011049961,4840163.98178755
"134",144,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,3,-83.913677,43.672799,0,"Dry","Cly/Slt",16,0,85,12,98,"percent_cover",0,0,0,0,0,3,0,0,3,0,1,"17N",748804.732948152,4840162.08159184
"135",145,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,4,-83.913651,43.672795,0,"Dry","Cly/Slt",14,0,40,5,99,"percent_cover",0,0,0,1,0,2,5,0,2,0,1,"17N",748806.845582763,4840161.71536006
"136",146,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,5,-83.913581,43.672791,0,"Dry","Cly/Slt",8,2,80,2,99,"percent_cover",0,0,0,0,0,15,0,0,15,0,1,"17N",748812.50545189,4840161.48120676
"137",147,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,6,-83.913461,43.672772,0,"Dry","Cly/Slt",11,0,75,70,98,"percent_cover",0,0,0,0,0,40,30,0,40,0,1,"17N",748822.258306146,4840159.7311165
"138",148,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,7,-83.913389,43.672758,5,"NV","Cly/Slt",40,0,85,50,99,"percent_cover",0,0,0,30,0,35,10,0,35,0,1,"17N",748828.120774818,4840158.39228951
"139",149,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,8,-83.913298,43.672751,13,"NV","Cly/Slt",32,0,65,70,99,"percent_cover",0,0,0,0,0,15,40,0,15,0,1,"17N",748835.486055972,4840157.88799007
"140",150,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,9,-83.91318,43.672757,15,"NV","Cly/Slt",50,0,85,70,97,"percent_cover",0,0,0,0,0,70,15,0,70,0,1,"17N",748844.974283044,4840158.90865499
"141",151,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,10,-83.913083,43.672728,28,"NV","Cly/Slt",50,0,99,60,99,"percent_cover",0,0,0,0,0,70,15,0,70,0,1,"17N",748852.914277798,4840155.97886838
"142",152,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,11,-83.913048,43.672728,25,"NV","Cly/Slt",50,0,95,25,99,"percent_cover",0,0,0,0,0,1,30,0,1,0,1,"17N",748855.735944421,4840156.08394862
"143",153,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,12,-83.912988,43.672714,40,"NV","Cly/Slt",50,0,100,20,99,"percent_cover",0,0,0,15,0,0,5,0,0,0,0,"17N",748860.630996382,4840154.7091221
"144",154,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,13,-83.912936,43.672721,55,"NV","Cly/Slt",30,0,90,2,99,"percent_cover",0,0,0,0,0,2,28,0,2,0,1,"17N",748864.79423272,4840155.64272997
"145",155,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,14,-83.91293,43.672732,45,"NV","Cly/Slt",45,0,100,1,85,"percent_cover",0,0,0,0,0,2,30,0,2,0,1,"17N",748865.232446134,4840156.88250416
"146",156,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",1,20,44,25,15,-83.912879,43.672736,18,"NV","Cly/Slt",60,1,100,35,99,"percent_cover",0,0,0,0,0,40,50,0,40,0,1,"17N",748869.327471189,4840157.47990532
"147",157,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",2,2,251,0,1,-83.914827,43.674023,0,"Dry","Cly/Slt",5,0,80,2,99,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"17N",748706.96120149,4840294.57881538
"148",158,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",2,2,251,0,3,-83.914855,43.673989,0,"Dry","Cly/Slt",5,5,95,3,50,"percent_cover",0,0,0,0,0,0,10,0,0,0,0,"17N",748704.844471698,4840290.71845113
"149",159,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",2,2,251,0,4,-83.914829,43.673995,0,"Dry","Cly/Slt",5,2,98,1,25,"percent_cover",0,0,0,0,0,0,6,0,0,0,0,"17N",748706.915718755,4840291.46288029
"150",160,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",2,2,251,0,6,-83.91469,43.674026,0,"Dry","Cly/Slt",30,0,95,50,99,"percent_cover",0,0,0,0,0,40,30,0,40,0,1,"17N",748717.993369253,4840295.32311146
"151",161,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",2,2,251,0,7,-83.91429,43.674284,0,"Dry","Cly/Slt",38,0,95,35,99,"percent_cover",0,0,0,70,0,5,10,0,5,0,1,"17N",748749.173528271,4840325.17929664
"152",162,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",2,2,251,0,9,-83.913381,43.674992,30,"V","Cly/Slt",24,0,100,65,100,"percent_cover",0,0,0,0,0,2,98,0,2,0,1,"17N",748819.52606067,4840406.54461723
"153",163,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",2,2,251,0,10,-83.912892,43.675208,0.5,"V","Cly/Slt",32,0,100,70,99,"percent_cover",0,0,0,1,0,10,90,0,10,0,1,"17N",748858.053764963,4840432.00363399
"154",164,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",3,12,55,25,4,-83.908463,43.670549,0,"Dry","Cly/Slt",6,0,90,25,98,"percent_cover",0,0,0,0,0,15,2,0,15,0,1,"17N",749234.400517494,4839927.84028411
"155",165,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",3,12,55,25,5,-83.908449,43.670559,0,"Dry","Cly/Slt",4,0,98,12,90,"percent_cover",0,0,0,0,0,30,0,0,30,0,1,"17N",749235.487802346,4839928.99306948
"156",166,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",3,12,55,25,6,-83.908509,43.670715,0.5,"V","Cly/Slt",66,0,90,40,99,"percent_cover",0,0,0,0,0,30,40,0,30,0,1,"17N",749230.004296846,4839946.13943666
"157",167,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",3,12,55,25,7,-83.908531,43.670754,1,"NV","Cly/Slt",80,100,100,40,99,"percent_cover",0,0,0,0,0,15,75,0,15,0,1,"17N",749228.069072119,4839950.40498211
"158",168,488,"Bay","7/1/2013",2013,"Tobico Lagoon Wetland",3,12,55,25,8,-83.908537,43.670834,3,"V","Cly/Slt",55,0,100,45,98,"percent_cover",0,0,0,0,0,0.5,100,0,0.5,0,1,"17N",749227.253965941,4839959.27246633
"159",169,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",1,7,78,0,2,-83.914277,43.673252,18,"NV","Or/Sa",17,25,75,5,85,"percent_cover",0,0,0,0,0,20,0,0,20,0,1,"17N",748754.488577752,4840210.59503253
"160",170,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",1,7,78,0,3,-83.914315,43.673285,21,"NV","Sand",19,20,80,30,97,"percent_cover",0,0,0,0,0,25,0,0,25,0,1,"17N",748751.288638133,4840214.14626991
"161",171,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",1,7,78,0,4,-83.914306,43.67334,26,"NV","Sand",22,10,90,7,97,"percent_cover",0,0,0,0,0,25,0,0,25,0,1,"17N",748751.786797331,4840220.28207805
"162",172,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",1,7,78,0,5,-83.914382,43.673348,26,"NV","Sand",12,20,80,20,95,"percent_cover",0,0,0,0,0,45,0,0,45,0,1,"17N",748745.626736243,4840220.9425508
"163",173,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",1,7,78,0,6,-83.914098,43.673412,40,"NV","Sand",38,20,80,40,95,"percent_cover",0,0,0,0,0,45,0,0,45,0,1,"17N",748768.257672356,4840228.9032977
"164",174,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",1,7,78,0,7,-83.913996,43.673506,40,"NV","Or/Sa",50,50,50,25,95,"percent_cover",0,0,0,0,0,18,0,0,18,0,1,"17N",748776.092024293,4840239.64992645
"165",175,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",1,7,78,0,8,-83.913815,43.673539,31,"NV","Sand",39,25,75,35,97,"percent_cover",0,0,0,0,0,40,0,0,40,0,1,"17N",748790.547416515,4840243.8584731
"166",176,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",1,7,78,0,9,-83.913687,43.673589,34,"NV","Org.",11,20,80,30,97,"percent_cover",0,0,0,0,0,23,0,0,23,0,1,"17N",748800.659740015,4840249.79613494
"167",177,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",1,7,78,0,10,-83.913548,43.673643,36,"NV","Org.",24,40,60,70,95,"percent_cover",0,0,0,0,0,30,0,0,30,0,1,"17N",748811.642299481,4840256.21110916
"168",178,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",2,0,243,0,6,-83.914297,43.674346,35,"NV","Cly/Slt",32,65,35,50,90,"percent_cover",0,0,0,15,0,20,0,0,20,0,1,"17N",748748.352856162,4840332.04457162
"169",179,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",2,0,243,0,7,-83.914001,43.674645,40,"NV","Cly/Slt",40,20,80,35,100,"percent_cover",0,0,0,0,0,40,0,0,40,0,1,"17N",748770.9790416,4840366.1425948
"170",180,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",2,0,243,0,8,-83.913704,43.674922,60,"NV","Or/Cl",60,40,60,13,100,"percent_cover",0,0,0,0,0,25,0,0,25,0,1,"17N",748793.776581609,4840397.80018724
"171",181,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",2,0,243,0,9,-83.913399,43.675191,40,"NV","Cly/Slt",48,75,25,40,100,"percent_cover",0,0,0,1,0,17,0,0,17,0,1,"17N",748817.251909015,4840428.59333057
"172",182,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",2,0,243,0,10,-83.913102,43.67546,70,"NV","Cly/Slt",34,0,100,60,85,"percent_cover",0,0,0,10,0,40,0,0,40,0,1,"17N",748840.082087884,4840459.36254818
"173",183,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",3,0,12,44,6,-83.908376,43.670477,32,"NV","Cly/Slt",28,0,100,4,40,"percent_cover",10,0,0,0,0,30,0,0,30,1,1,"17N",749241.712882834,4839920.10490481
"174",184,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",3,0,12,44,7,-83.908356,43.670501,51,"NV","Cly/Slt",50,0,100,65,50,"percent_cover",0,0,0,0,0,20,0,0,20,0,1,"17N",749243.225906499,4839922.83069929
"175",185,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",3,0,12,44,8,-83.908366,43.670529,55,"NV","Cly/Slt",71,1,99,70,65,"percent_cover",0,0,0,0,0,20,0,0,20,0,1,"17N",749242.303698568,4839925.91056409
"176",186,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",3,0,12,44,9,-83.908365,43.670547,75,"NV","Cly/Slt",75,0,100,60,77,"percent_cover",0,0,0,0,0,10,0,0,10,0,1,"17N",749242.3097572,4839927.91281389
"177",187,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",3,0,12,44,10,-83.908376,43.670588,82,"NV","Cly/Slt",83,0,100,0.5,85,"percent_cover",50,0,0,0,0,4,0,0,4,1,1,"17N",749241.253076991,4839932.43356963
"178",188,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",3,0,12,44,11,-83.908333,43.670681,95,"NV","Cly/Slt",55,0,100,0,50,"percent_cover",7,0,0,0,0,0,0,0,0,1,0,"17N",749244.334571433,4839942.8922872
"179",189,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",3,0,12,44,12,-83.90833,43.670756,121,"NV","Or/Sa",179,0,100,0,40,"percent_cover",6,0,0,0,0,0,0,0,0,1,0,"17N",749244.265751548,4839951.23148703
"180",190,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",3,0,12,44,13,-83.908328,43.67083,110,"NV","Or/Sa",63,0,100,0,35,"percent_cover",1,0,0,0,0,0,0,0,0,1,0,"17N",749244.120451502,4839959.45661099
"181",191,488,"Bay","6/29/2018",2018,"Tobico Lagoon Wetland",3,0,12,44,14,-83.908331,43.67088,133,"NV","Sand",200,0,100,0,60,"percent_cover",8,0,0,0,0,0,0,0,0,1,0,"17N",749243.671462668,4839965.00104315
"182",192,493,"Bay","8/6/2014",2014,"Nayanguing Point Wildlife Area Wetland",1,46,168,25,7,-83.939696,43.76717,45,"V","Sand",12,25,75,25,90,"percent_cover",0,0,0,25,0,0,0,0,0,0,0,"17N",746319.804120425,4850566.05863107
"183",193,493,"Bay","8/6/2014",2014,"Nayanguing Point Wildlife Area Wetland",1,46,168,25,8,-83.93927,43.767082,50,"V","Sand",7,49,51,20,80,"percent_cover",0,0,0,50,0,0,0,0,0,0,0,"17N",746354.455251744,4850557.55264571
"184",194,493,"Bay","8/6/2014",2014,"Nayanguing Point Wildlife Area Wetland",1,46,168,25,9,-83.938853,43.767042,66,"V","Sand",7,50,50,10,60,"percent_cover",0,0,0,50,0,0,0,0,0,0,0,"17N",746388.184833182,4850554.3514106
"185",195,493,"Bay","8/6/2014",2014,"Nayanguing Point Wildlife Area Wetland",1,46,168,25,10,-83.938426,43.766972,54,"V","Sand",6,50,50,15,25,"percent_cover",0,0,0,50,0,0,0,0,0,0,0,"17N",746422.842662431,4850547.84801739
"186",196,493,"Bay","6/21/2014",2014,"Nayanguing Point Wildlife Area Wetland",2,10,177,50,1,-83.932138,43.774587,0,"Dry","Sand",10,20,80,25,75,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"17N",746897.61927547,4851412.39364478
"187",198,493,"Bay","6/21/2014",2014,"Nayanguing Point Wildlife Area Wetland",2,10,177,50,8,-83.931244,43.774132,43,"V","Sand",25,15,85,30,80,"percent_cover",0.5,0,0,80,0,0,0,0,0,1,0,"17N",746971.444656216,4851364.52486501
"188",199,493,"Bay","6/21/2014",2014,"Nayanguing Point Wildlife Area Wetland",2,10,177,50,9,-83.930812,43.77396,45,"V","Sand",25,10,90,35,95,"percent_cover",0.5,0,0,90,0,0,0,0,0,1,0,"17N",747006.921841811,4851346.7103911
"189",200,493,"Bay","6/21/2014",2014,"Nayanguing Point Wildlife Area Wetland",2,10,177,50,10,-83.930358,43.773766,55,"V","Sand",5,5,95,5,95,"percent_cover",0,0,0,85,0,0,0,0,0,0,0,"17N",747044.260510601,4851326.51824022
"190",201,493,"Bay","6/22/2014",2014,"Nayanguing Point Wildlife Area Wetland",3,5,85,50,7,-83.934415,43.772284,40,"NV","Sand",45,5,95,10,95,"percent_cover",80,0,0,50,0,0,0,0,0,1,0,"17N",746723.838891199,4851149.8061544
"191",202,493,"Bay","6/22/2014",2014,"Nayanguing Point Wildlife Area Wetland",3,5,85,50,8,-83.934226,43.772137,48,"NV","Sand",25,5,95,10,95,"percent_cover",70,0,0,50,0,0,0,0,0,1,0,"17N",746739.655549453,4851134.04241985
"192",203,493,"Bay","6/22/2014",2014,"Nayanguing Point Wildlife Area Wetland",3,5,85,50,9,-83.934155,43.772092,65,"NV","Sand",10,85,15,20,80,"percent_cover",8,0,0,5,0,0,0,0,0,1,0,"17N",746745.555206869,4851129.25598838
"193",204,493,"Bay","6/22/2014",2014,"Nayanguing Point Wildlife Area Wetland",3,5,85,50,10,-83.933954,43.772031,50,"V","Sand",5,90,10,0.5,60,"percent_cover",1,0,0,0,0,0,0,0,0,1,0,"17N",746761.983839215,4851123.08013991
"194",205,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",1,27,29,37,6,-83.922698,43.852402,5,"V","Cly/Slt",0,0,36,3,80,"percent_cover",0,6,0,0,0,0,0,0,0,0,0,"17N",747335.682907837,4860083.59523704
"195",206,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",1,27,29,37,7,-83.922571,43.852397,0,"Dry","Cly/Slt",0,0,40,0,100,"percent_cover",0,40,0,0,0,0,0,0,0,0,0,"17N",747345.911519311,4860083.4200898
"196",207,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",1,27,29,37,8,-83.922539,43.852413,22,"V","Cly/Slt",0,3,31,2,15,"percent_cover",0,4,0,0,0,2,0,0,2,0,1,"17N",747348.417400744,4860085.29303749
"197",208,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",1,27,29,37,9,-83.922476,43.852401,30,"V","Cly/Slt",0,0,129.5,1,3,"percent_cover",0,0.5,0,0,0,0,0,0,0,0,0,"17N",747353.530821062,4860084.14879542
"198",209,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",2,6,20,83,3,-83.921814,43.848439,0,"Dry","Cly/Slt",4,0,36,1,100,"percent_cover",0,7,0,0,0,0,0,0,0,0,0,"17N",747423.135354091,4859646.06576461
"199",210,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",2,6,20,83,6,-83.921586,43.8485,0,"Dry","Cly/Slt",1,0,43,1,100,"percent_cover",0,35,0,0,0,0,0,0,0,0,0,"17N",747441.210184989,4859653.5239099
"200",211,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",2,6,20,83,7,-83.921555,43.848512,1,"V","Cly/Slt",0,0,61,0,100,"percent_cover",0,60,0,0,0,0,0,0,0,0,0,"17N",747443.652388159,4859654.94960633
"201",212,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",2,6,20,83,8,-83.921522,43.848523,0,"Dry","Cly/Slt",0,0,60.5,0,100,"percent_cover",0,60,0,0,0,0,0,0,0,0,0,"17N",747446.25949375,4859656.27022193
"202",213,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",2,6,20,83,9,-83.921501,43.848534,19,"V","Cly/Slt",0,0,100,1,75,"percent_cover",0,70,0,0,0,0,0,0,0,0,0,"17N",747447.90200736,4859657.55490007
"203",214,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",2,6,20,83,10,-83.921503,43.848547,27,"V","Cly/Slt",0,0,125,1,30,"percent_cover",0,60,0,7,0,8,0,0,8,0,1,"17N",747447.68744474,4859658.99283934
"204",215,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",3,133,13,31,2,-83.920836,43.839385,0,"Dry","Sand",0,65,18,1,10,"percent_cover",0,1,0,0,0,0,0,0,0,0,0,"17N",747539.222465201,4858643.35445617
"205",216,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",3,133,13,31,3,-83.920437,43.839413,1,"V","Cly/Slt",0,65,21,2,5,"percent_cover",0,2,0,0,0,0,0,0,0,0,0,"17N",747571.18414141,4858647.65972784
"206",217,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",3,133,13,31,4,-83.920019,43.839452,1,"V","Cly/Slt",0,5,20,1,20,"percent_cover",0,2,0,0,0,0,0,0,0,0,0,"17N",747604.627754488,4858653.24386866
"207",218,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",3,133,13,31,6,-83.919311,43.839447,0,"Dry","Cly/Slt",0,0,66,0,100,"percent_cover",0,65,0,0,0,0,0,0,0,0,0,"17N",747661.567990551,4858654.81012026
"208",219,494,"Bay","7/6/2011",2011,"Nayanguing Point Wildlife Area Wetland #2",3,133,13,31,7,-83.919164,43.839444,0,"Dry","Cly/Slt",0,0,33,0,100,"percent_cover",0,20,0,5,0,5,0,0,5,0,1,"17N",747673.398452634,4858654.9174709
"209",220,494,"Bay","7/25/2012",2012,"Nayanguing Point Wildlife Area Wetland #2",1,376,52,278,3,-83.922854,43.852181,0,"Dry","Sand",0,95,5,1,99,"percent_cover",0,0.5,0,0,0,0,0,0,0,0,0,"17N",747324.0582556,4860058.58142521
"210",221,494,"Bay","7/25/2012",2012,"Nayanguing Point Wildlife Area Wetland #2",1,376,52,278,5,-83.922554,43.852191,2,"V","Sand",0,0,100,12,5,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"17N",747348.130184327,4860060.5902543
"211",222,494,"Bay","7/25/2012",2012,"Nayanguing Point Wildlife Area Wetland #2",2,29,10,360,1,-83.921508,43.848167,0,"Dry","Sand",0,0,70,0,97,"percent_cover",0,3,0,0,0,0,0,0,0,0,0,"17N",747448.858065056,4859616.77071046
